معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
2167,Caprofam 1000,aminocaproic Acid,1000mg,قرص,افاميا,aminocaproic Acid 1000mg / c-tab,tab,بيانات مكتملة
2168,Caprofam 1250,aminocaproic Acid,1250mg,شراب,افاميا,aminocaproic Acid 1250mg / 5ml,syrup,بيانات مكتملة
2169,Caprofam 500,aminocaproic Acid,500mg,قرص,افاميا,aminocaproic Acid 500mg / c-tab,tab,بيانات مكتملة
2170,Captopril 25,captopril,25mg,قرص,افاميا,captopril 25mg / tab,tab,بيانات مكتملة
2171,Captopril 50,captopril,50mg,قرص,افاميا,captopril 50mg / tab,tab,بيانات مكتملة
2172,Carbocysteine 100,carbo Cisteine,100mg,شراب,افاميا,carbo Cisteine 100mg / 5ml,syrup,بيانات مكتملة
2173,Carbocysteine 250,carbo Cisteine,250mg,شراب,افاميا,carbo Cisteine 250mg / 5ml,syrup,بيانات مكتملة
2174,Carbocysteine 375,carbo Cisteine,375mg,كبسولة,افاميا,carbo Cisteine 375mg / cap,cap,بيانات مكتملة
2175,Carnitine 5000,LCarnitine,5000mg,معلق,افاميا,LCarnitine 5000mg / 5ml,susp,بيانات مكتملة
2176,Cefugerm 125,cefuroxime,125mg,قرص مغلف,افاميا,cefuroxime 125mg / c-tab,coated-tab,بيانات مكتملة
2177,Cefugerm 250,cefuroxime,250mg,قرص مغلف,افاميا,cefuroxime 250mg / c-tab,coated-tab,بيانات مكتملة
2178,Ciproxal 250,ciprofloxacin,250mg,قرص مغلف,افاميا,ciprofloxacin 250mg / c-tab,coated-tab,بيانات مكتملة
2179,Ciproxal 500,ciprofloxacin,500mg,قرص مغلف,افاميا,ciprofloxacin 500mg / c-tab,coated-tab,بيانات مكتملة
2180,Ciproxal 750,ciprofloxacin,750mg,قرص مغلف,افاميا,ciprofloxacin 750mg / c-tab,coated-tab,بيانات مكتملة
2181,Clarofam 250,clarithromycin,250mg,قرص مغلف,افاميا,clarithromycin 250mg / c-tab,coated-tab,بيانات مكتملة
2182,Clarofam 500,clarithromycin,500mg,قرص مغلف,افاميا,clarithromycin 500mg / c-tab,coated-tab,بيانات مكتملة
2183,Clot Less 75,clopidogrel,75mg,قرص مغلف,افاميا,clopidogrel 75mg / c-tab,coated-tab,بيانات مكتملة
2184,Collagen,collagen,333.33mg,كبسولة,افاميا,collagen 333.33mg / 5ml,cap,بيانات مكتملة
2185,Contra Cold C,chlorpheniramine + paracetamol + ascorbic Acid,0.5mg + 120mg + 50mg,شراب,افاميا,chlorpheniramine 0.5mg+paracetamol 120mg+ascorbic Acid 50mg / 5ml,syrup,بيانات مكتملة
2186,Contraspasm,hyoscyamine 0.125mg / ml,,قطرات فموية,افاميا,hyoscyamine 0.125mg / ml,oral-drops,بيانات مكتملة
2187,Contra Vomit 1,granisetron,1mg,قرص مغلف,افاميا,granisetron 1mg / c-tab,coated-tab,بيانات مكتملة
2188,Corticare 0.1%,triamcinolone,0.1%,كريم,افاميا,triamcinolone 0.1%,cream,بيانات مكتملة
2189,Cresto Phamea 10,rosuvastatin,10mg,قرص مغلف,افاميا,rosuvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
2190,Cresto Phamea 20,rosuvastatin,20mg,قرص مغلف,افاميا,rosuvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
2191,Cresto Phamea 40,rosuvastatin,40mg,قرص مغلف,افاميا,rosuvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
2192,Cresto Phamea 5,rosuvastatin,5mg,قرص مغلف,افاميا,rosuvastatin 5mg / c-tab,coated-tab,بيانات مكتملة
2193,Denta Care,,,معجون أسنان,افاميا,,tooth-paste,التركيب غير موجود في APK
2194,Denta Care N,,,معجون أسنان,افاميا,,tooth-paste,التركيب غير موجود في APK
2195,Dentafamia,metronidazole + spiramycin,125mg + 750000i.u.,قرص مغلف,افاميا,metronidazole 125mg+spiramycin 750000i.u. / c-tab,coated-tab,بيانات مكتملة
2196,Dentafamia Fort,metronidazole + spiramycin,250mg + 1500000i.u.,قرص مغلف,افاميا,metronidazole 250mg+spiramycin 1500000i.u. / c-tab,coated-tab,بيانات مكتملة
2197,Denta Kids,,,معجون أسنان,افاميا,,tooth-paste,التركيب غير موجود في APK
2198,Denta White,,,غرغرة,افاميا,,gargle,التركيب غير موجود في APK
2199,Dermafus 2%,fusidic Acid,2%,كريم,افاميا,fusidic Acid 2%,cream,بيانات مكتملة
2200,Dermo Clear,glycolic Acid,5%,كريم,افاميا,glycolic Acid 5%,cream,بيانات مكتملة
2201,Diclotamol K,diclofenac Potassium + paracetamol,50mg + 500mg,قرص مغلف,افاميا,diclofenac Potassium 50mg+paracetamol 500mg / tab,coated-tab,بيانات مكتملة
2202,Diclovitamin,diclofenac Sodium + thiamine + vit B6 + vit B12,50mg + 50mg + 50mg + 1mg,قرص,افاميا,diclofenac Sodium 50mg+thiamine 50mg+vit B6 50mg+vit B12 1mg / tab,tab,بيانات مكتملة
2203,Diltiazem 30,diltiazem,30mg,قرص,افاميا,diltiazem 30mg / tab,tab,بيانات مكتملة
2204,Diltiazem 60,diltiazem,60mg,قرص,افاميا,diltiazem 60mg / tab,tab,بيانات مكتملة
2205,Diltiazem 90,diltiazem,90mg,قرص,افاميا,diltiazem 90mg / tab,tab,بيانات مكتملة
2206,Easy Enema Ad,di Basic Sod.Phosphate + mono Basic Sod.Phosphate,300mg + 800mg,محلول,افاميا,di Basic Sod.Phosphate 300mg+mono Basic Sod.Phosphate 800mg / 5ml,solu,بيانات مكتملة
2207,Easy Enema Enf,di Basic Sod.Phosphate + mono Basic Sod.Phosphate,300mg + 800mg,محلول,افاميا,di Basic Sod.Phosphate 300mg+mono Basic Sod.Phosphate 800mg / 5ml,solu,بيانات مكتملة
2208,Elagin,,,لوشن,افاميا,,lotion,التركيب غير موجود في APK
2209,Elite,dimethicone + niacide Amide + panthenol, +  + ,بلسم,افاميا,dimethicone +niacide Amide +panthenol,balsam,بيانات مكتملة
2210,Elite Scar,,,جل,افاميا,,gel,التركيب غير موجود في APK
2211,Enalapril 5,enalapril,5mg,قرص,افاميا,enalapril 5mg / tab,tab,بيانات مكتملة
2212,Exogripe,chlorpheniramine + dextromethorphan + paracetamol, +  + ,قرص مغلف,افاميا,chlorpheniramine +dextromethorphan +paracetamol / c-tab,coated-tab,بيانات مكتملة
2213,Famibect,bromhexine + chlorpheniramine + guaifenesin 50mg / disp-tab,4mg + 2mg + ,dispersable-tab,افاميا,bromhexine 4mg+chlorpheniramine 2mg+guaifenesin 50mg / disp-tab,dispersable-tab,بيانات مكتملة
2214,Famicold 1/2.5,chlorpheniramine + phenylephrine,1mg + 2.5mg,شراب,افاميا,chlorpheniramine 1mg+phenylephrine 2.5mg / 5ml,syrup,بيانات مكتملة
2215,Famicold 4/10,chlorpheniramine + phenylephrine,4mg + 10mg,شراب,افاميا,chlorpheniramine 4mg+phenylephrine 10mg / 5ml,syrup,بيانات مكتملة
2216,Famidinir 300,cefdinir,300mg,كبسولة,افاميا,cefdinir 300mg / cap,cap,بيانات مكتملة
2217,Famidroxil 500,cefadroxil,500mg,كبسولة,افاميا,cefadroxil 500mg / cap,cap,بيانات مكتملة
2218,Faminazole 2%,ketoconazole,2%,كريم,افاميا,ketoconazole 2%,cream,بيانات مكتملة
2219,Famitrim,sulfamethoxazole + trimethoprim,200mg + 40mg,معلق,افاميا,sulfamethoxazole 200mg+trimethoprim 40mg / 5ml,susp,بيانات مكتملة
2220,Famitrix,,,كريم,افاميا,,cream,التركيب غير موجود في APK
2221,Famituss,guaifenesin + oxomemazine + paracetamol + sodium Benzoate,33.3mg + 1.65mg + 33.3mg + 33.3mg,كبسولة,افاميا,guaifenesin 33.3mg+oxomemazine 1.65mg+paracetamol 33.3mg+sodium Benzoate 33.3mg / 5ml,cap,بيانات مكتملة
2222,Famizinc,zinc Oxide,20%,كريم,افاميا,zinc Oxide 20%,cream,بيانات مكتملة
2223,Famotidine 10,famotidine,10mg,قرص,افاميا,famotidine 10mg / tab,tab,بيانات مكتملة
2224,Famotidine 20,famotidine,20mg,قرص,افاميا,famotidine 20mg / tab,tab,بيانات مكتملة
2225,Famotidine 40,famotidine,40mg,قرص,افاميا,famotidine 40mg / tab,tab,بيانات مكتملة
2226,Feme Douche,acetic Acid + sorbic Acid 0.5mg / ml,12.5mg + ,محلول,افاميا,acetic Acid 12.5mg+sorbic Acid 0.5mg / ml,solu,بيانات مكتملة
2227,Fenofibrate 134,fenofibrate,134mg,كبسولة,افاميا,fenofibrate 134mg / cap,cap,بيانات مكتملة
2228,Fenofibrate 200,fenofibrate,200mg,كبسولة,افاميا,fenofibrate 200mg / cap,cap,بيانات مكتملة
2229,Fenofibrate 67,fenofibrate,67mg,كبسولة,افاميا,fenofibrate 67mg / cap,cap,بيانات مكتملة
2230,Fitness 120,orlistat,120mg,كبسولة,افاميا,orlistat 120mg / cap,cap,بيانات مكتملة
2231,Fitness 60,orlistat,60mg,كبسولة,افاميا,orlistat 60mg / cap,cap,بيانات مكتملة
2232,Furosenex 20,furosemide,20mg,قرص,افاميا,furosemide 20mg / amp,tab,بيانات مكتملة
2233,Furosenex 40,furosemide,40mg,قرص,افاميا,furosemide 40mg / amp,tab,بيانات مكتملة
2234,Furosenex 80,furosemide,80mg,قرص,افاميا,furosemide 80mg / amp,tab,بيانات مكتملة
2235,Gavirol,sod.Alginate + sod.Bi Carbonate + ca.Carbonate 80mg / chew-tab,250mg + 133.5mg + ,قرص للمضغ,افاميا,sod.Alginate 250mg+sod.Bi Carbonate 133.5mg+ca.Carbonate 80mg / chew-tab,chew-tab,بيانات مكتملة
2236,Globino,amino Acids + minerals + vitamins, +  + ,شراب جرعة واحدة,افاميا,amino Acids +minerals +vitamins,1-dose syrup,بيانات مكتملة
2237,Glucose Amin,chondroitin + glucos Amine + mangenese + sodium + ascorbic Acid, +  +  +  + ,معلق,افاميا,chondroitin+glucos Amine+mangenese+sodium+ascorbic Acid / 5ml,susp,بيانات مكتملة
2238,Glucose Amin 1000,glucos Amine,1000mg,كبسولة,افاميا,glucos Amine 1000mg / cap,cap,بيانات مكتملة
2239,Glucose Amin 500,glucos Amine,500mg,كبسولة,افاميا,glucos Amine 500mg / cap,cap,بيانات مكتملة
2240,Glucose Amin Fort,chondroitin + glucos Amine + mangenese + sodium + ascorbic Acid, +  +  +  + ,كبسولة,افاميا,chondroitin+glucos Amine+mangenese+sodium+ascorbic Acid / 5ml,cap,بيانات مكتملة
2241,Glucose Amin Max,chondroitin + glucos Amine + mangenese + sodium + ascorbic Acid, +  +  +  + ,كبسولة,افاميا,chondroitin+glucos Amine+mangenese+sodium+ascorbic Acid / 5ml,cap,بيانات مكتملة
2242,Glucose Amin Plus,,,كبسولة,افاميا,,cap,التركيب غير موجود في APK
2243,Glucose Amin Total,,,كبسولة,افاميا,,cap,التركيب غير موجود في APK
2244,Happy Feet,menthol,,كريم,افاميا,menthol,cream,بيانات مكتملة
2245,Herba Liver,POWDERS:HIMSRA (CAPPARIS SPINOSA G + KASANI (CICHORIUM INTYBUS) + MANDUR BHASMA + KAKAMACHI (SOLANUM NIGRUM) + ARJ, +  +  +  + ,شراب,افاميا,POWDERS:HIMSRA (CAPPARIS SPINOSA G+ KASANI (CICHORIUM INTYBUS)+ MANDUR BHASMA+ KAKAMACHI (SOLANUM NIGRUM) + ARJ,syrup,بيانات مكتملة
2246,Herba Stone,EXT ; DIDYMOCARPUS PEDICELLATA 65MG - SAXIFRAGA LIGULATA 49MG - RUBIA CORDIFOLIA 16MG - CYPERUS SCARIOSUS 16MG - AC,,قرص مغلف,افاميا,EXT ; DIDYMOCARPUS PEDICELLATA 65MG - SAXIFRAGA LIGULATA 49MG - RUBIA CORDIFOLIA 16MG - CYPERUS SCARIOSUS 16MG - AC,coated-tab,بيانات مكتملة
2247,Herbituss 480,thyme Liquid Extract,480mg,شراب,افاميا,thyme Liquid Extract 480mg / 5ml,syrup,بيانات مكتملة
2248,Herbi White,arbutin + liquorice Extract + mulberry Extract, +  + ,كريم,افاميا,arbutin +liquorice Extract +mulberry Extract,cream,بيانات مكتملة
2249,Hex F,chlor Hexidine + sodium Fluoride,6mg + 2.5mg,1 dose-gargle,افاميا,chlor Hexidine 6mg+sodium Fluoride 2.5mg / 5ml,1 dose-gargle,بيانات مكتملة
2250,Ibuflam 100,ibuprofen,100mg,معلق,افاميا,ibuprofen 100mg / 5ml,susp,بيانات مكتملة
2251,Ibuflam 200,ibuprofen,200mg,قرص مغلف,افاميا,ibuprofen 200mg / c-tab,coated-tab,بيانات مكتملة
2252,Ibuflam 400,ibuprofen,400mg,قرص مغلف,افاميا,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
2253,Ibuflam 5%,ibuprofen,5%,جل,افاميا,ibuprofen 5%,gel,بيانات مكتملة
2254,Ibuflam 600,ibuprofen,600mg,قرص مغلف,افاميا,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
2255,Ibuflam 800,ibuprofen,800mg,قرص مغلف,افاميا,ibuprofen 800mg / c-tab,coated-tab,بيانات مكتملة
2256,Ibusimol,ibuprofen + paracetamol,100mg + 125mg,معلق,افاميا,ibuprofen 100mg+paracetamol 125mg / 5ml,susp,بيانات مكتملة
2257,Ibusimol 500/200,ibuprofen + paracetamol,200mg + 500mg,قرص,افاميا,ibuprofen 200mg+paracetamol 500mg / tab,tab,بيانات مكتملة
2258,Ibusimol Fort,ibuprofen + paracetamol,400mg + 500mg,قرص,افاميا,ibuprofen 400mg+paracetamol 500mg / tab,tab,بيانات مكتملة
2259,Idramid 2,loperamide,2mg,كبسولة,افاميا,loperamide 2mg / cap,cap,بيانات مكتملة
2260,Indofamea 25,indomethacin,25mg,كبسولة,افاميا,indomethacin 25mg / cap,cap,بيانات مكتملة
2261,Indofamea 75,indomethacin,75mg,كبسولة,افاميا,indomethacin 75mg / cap,cap,بيانات مكتملة
2262,Isosorbide Mono Nitrate 10,isosorbide Mononitrate,10mg,قرص,افاميا,isosorbide Mononitrate 10mg / tab,tab,بيانات مكتملة
2263,Isosorbide Mono Nitrate 20,isosorbide Mononitrate,20mg,قرص,افاميا,isosorbide Mononitrate 20mg / tab,tab,بيانات مكتملة
2264,Ivy Cough 35,ivy Extract,35mg,معلق,افاميا,ivy Extract 35mg / 5ml,susp,بيانات مكتملة
2265,Ketotifen 1,ketotifen,1mg,شراب,افاميا,ketotifen 1mg / 5ml,syrup,بيانات مكتملة
2266,Kiddy Dextrose 5%,dextrose,5%,شراب,افاميا,dextrose 5%,syrup,بيانات مكتملة
2267,Kiddy Fer,ferrous Sulfate,,شراب,افاميا,ferrous Sulfate,syrup,بيانات مكتملة
2268,Kiddy Vit Active,,,قطرات فموية,افاميا,,oral-drops,التركيب غير موجود في APK
2269,Kiddy Vit Appetonic,calcium + Cu + iron + folic + Malt Extract + vit A + thiamine + vit B2 + vit B3 + vit B6 + vit B12 + ascorbic Acid + vit D3 + vit E + Zn / 5ml sp, +  +  +  +  +  +  +  +  +  +  +  +  +  + ,single-dose syrup,افاميا,calcium +Cu +iron +folic +Malt Extract +vit A +thiamine +vit B2 +vit B3 +vit B6 +vit B12 +ascorbic Acid +vit D3 +vit E +Zn / 5ml sp,single-dose syrup,بيانات مكتملة
2270,Kiddy Vit C,ascorbic Acid,500mg,قطرات فموية,افاميا,ascorbic Acid 500mg / 5ml,oral-drops,بيانات مكتملة
2271,Kiddy Vit D3,vit D3 ( cholecalciferol ) 400i.u./ ml,,قطرات فموية,افاميا,vit D3 ( cholecalciferol ) 400i.u./ ml,oral-drops,بيانات مكتملة
2272,Kiddy Vit Daily,vit A + vit D3 + ascorbic Acid 30mg / ml,1500i.u. + 400i.u. + ,قطرات فموية,افاميا,vit A 1500i.u.+vit D3 400i.u.+ascorbic Acid 30mg / ml,oral-drops,بيانات مكتملة
2273,Kiddy Vit Fer,ferrous Sulfate 75mg / ml,,قطرات فموية,افاميا,ferrous Sulfate 75mg / ml,oral-drops,بيانات مكتملة
2274,Kiddy Vit Growth,thiamine + vit B2 + vit B3 + vit B6 + vit D3 + vit E + calcium + phosphorus + lysine + D-panthenol 3.3m,1mg + 1.2mg + 7mg + 2mg + 200i.u. + 5mg + 40mg + 70mg + 100mg + ,شراب جرعة واحدة,افاميا,thiamine 1mg+vit B2 1.2mg+vit B3 7mg+vit B6 2mg+vit D3 200i.u.+vit E 5mg+calcium 40mg+phosphorus 70mg+lysine 100mg+D-panthenol 3.3m,1-dose syrup,بيانات مكتملة
2275,Kiddy Vit Immunity,,,شراب جرعة واحدة,افاميا,,1-dose syrup,التركيب غير موجود في APK
2276,Kiddy Vit Max,multi Vitamins,,قطرات فموية,افاميا,multi Vitamins,oral-drops,بيانات مكتملة
2277,Kiddy Vit Mini,fluoride + vit A + ascorbic Acid + vit D3 400i.u. / ml,0.250mg + 1500i.u. + 30mg + ,قطرات فموية,افاميا,fluoride 0.250mg+vit A 1500i.u.+ascorbic Acid 30mg+vit D3 400i.u. / ml,oral-drops,بيانات مكتملة
2278,Kiddy Vit Multi,vit A + thiamine + vit B2 + vit B3 + ascorbic Acid + vit D3 + vit E 5i.u. / ml,1500i.u. + 0.5mg + 0.6mg + 4mg + 30mg + 400i.u. + ,قطرات فموية,افاميا,vit A 1500i.u.+thiamine 0.5mg+vit B2 0.6mg+vit B3 4mg+ascorbic Acid 30mg+vit D3 400i.u.+vit E 5i.u. / ml,oral-drops,بيانات مكتملة
2279,Kiddy Vit Select,ferrous Sulfate + folic Acid + vit A + thiamine + vit B2 + vit B3 + vit B6 + vit B12 + ascorbic Acid 35m,15mg + 0.050mg + 1500i.u. + 0.6mg + 0.6mg + 8mg + 1mg + 0.002mg + ,قطرات فموية,افاميا,ferrous Sulfate 15mg+folic Acid 0.050mg+vit A 1500i.u.+thiamine 0.6mg+vit B2 0.6mg+vit B3 8mg+vit B6 1mg+vit B12 0.002mg+ascorbic Acid 35m,oral-drops,بيانات مكتملة
2280,Kiddy Zinc 10,zinc,10mg,شراب جرعة واحدة,افاميا,zinc 10mg / 5ml,1-dose syrup,بيانات مكتملة
2281,Kid Lyte Apple,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2282,Kid Lyte Banana,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2283,Kid Lyte Cola,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2284,Kid Lyte Fruits,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2285,Kid Lyte Grapes,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2286,Kid Lyte Orange,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2287,Kid Lyte Unflavour,dextrose + potassium Citrate + Sod.Chloride + sodium Citrate,125mg + 100mg + 0.225mg + 0.15mg,شراب,افاميا,dextrose 125mg+potassium Citrate 100mg+Sod.Chloride 0.225mg+sodium Citrate 0.15mg / 5ml,syrup,بيانات مكتملة
2288,Lacta Sept,lactic Acid,0.075ml / 250ml,شراب,افاميا,lactic Acid 0.075ml / 250ml,syrup,بيانات مكتملة
2289,Lactitol 3333,lactitol,3333mg,شراب,افاميا,lactitol 3333mg / 5ml,syrup,بيانات مكتملة
2290,Lactulose,lactulose,3333mg,شراب,افاميا,lactulose 3333mg / 5ml,syrup,بيانات مكتملة
2291,Lens Care,di Sodium EDTA + poly Hexa Methylene Hydrochloride,1mg + 0.0025mg,محلول,افاميا,di Sodium EDTA 1mg+poly Hexa Methylene Hydrochloride 0.0025mg / 5ml,solu,بيانات مكتملة
2292,Levocetrizine 2.5,levocetirizine,2.5mg,شراب,افاميا,levocetirizine 2.5mg / 5ml,syrup,بيانات مكتملة
2293,Levocetrizine 5,levocetirizine,5mg,قرص مغلف,افاميا,levocetirizine 5mg / c-tab,coated-tab,بيانات مكتملة
2294,Lido 8%,lidocaine,8%,بخاخ,افاميا,lidocaine 8%,spray,بيانات مكتملة
2295,Lido Plus,cetrimide + chlorhexidine + lidocaine,1% + 0.2% + 8%,بخاخ,افاميا,cetrimide 1%+chlorhexidine 0.2%+lidocaine 8%,spray,بيانات مكتملة
2296,Linafamea 5,linagliptin,5mg,قرص مغلف,افاميا,linagliptin 5mg / c-tab,coated-tab,بيانات مكتملة
2297,Lipi Care 10,atorvastatin,10mg,قرص مغلف,افاميا,atorvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
2298,Lipi Care 20,atorvastatin,20mg,قرص مغلف,افاميا,atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
2299,Lipi Care 40,atorvastatin,40mg,قرص مغلف,افاميا,atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
2300,Lipi Care 80,atorvastatin,80mg,قرص مغلف,افاميا,atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
2301,Lisinortic 12.5/20,H.C.T.Z. ( Hydro Chlor Thia Zide ) + lisinopril,12.5mg + 20mg,قرص,افاميا,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+lisinopril 20mg / tab,tab,بيانات مكتملة
2302,Macrofam 100,nitrofurantoin,100mg,كبسولة,افاميا,nitrofurantoin 100mg / cap,cap,بيانات مكتملة
2303,Macrofam 25,nitrofurantoin,25mg,معلق,افاميا,nitrofurantoin 25mg / 5ml,susp,بيانات مكتملة
2304,Macrofam 50,nitrofurantoin,50mg,كبسولة,افاميا,nitrofurantoin 50mg / cap,cap,بيانات مكتملة
2305,Metfortab 1000,metformin,1000mg,قرص مغلف,افاميا,metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
2306,Metfortab 500,metformin,500mg,قرص مغلف,افاميا,metformin 500mg / c-tab,coated-tab,بيانات مكتملة
2307,Metfortab 850,metformin,850mg,قرص مغلف,افاميا,metformin 850mg / c-tab,coated-tab,بيانات مكتملة
2308,Metronidazole 125,metronidazole,125mg,معلق,افاميا,metronidazole 125mg / 5ml,susp,بيانات مكتملة
2309,Migrphamea 50,sumatriptan,50mg,قرص,افاميا,sumatriptan 50mg / tab,tab,بيانات مكتملة
2310,Myrbeton 25,mirabegron 25mg / DR-tab,,DR-tab,افاميا,mirabegron 25mg / DR-tab,DR-tab,بيانات مكتملة
2311,Myrbeton 50,mirabegron 50mg / DR-tab,,DR-tab,افاميا,mirabegron 50mg / DR-tab,DR-tab,بيانات مكتملة
2312,Nazabi12,cyanocobalamine,5mg / 1ml,بخاخ أنفي,افاميا,cyanocobalamine 5mg / 1ml,nasal-spray,بيانات مكتملة
2313,New Bona Care,boron + calcium + copper + magnesium + manganese + vit D3 + zinc,0.250mg + 600mg + 1mg + 40mg + 1.8mg + 200i.u. + 7.5mg,قرص للمضغ,افاميا,boron 0.250mg+calcium 600mg+copper 1mg+magnesium 40mg+manganese 1.8mg+vit D3 200i.u.+zinc 7.5mg / c-tab,chew-tab,بيانات مكتملة
2314,Nimsugel 3%,nimesulide,3%,جل,افاميا,nimesulide 3%,gel,بيانات مكتملة
2315,Nino Care,,,كريم,افاميا,,cream,التركيب غير موجود في APK
2316,Norfedrin,cetirizine + paracetamol + phenylephrine,5mg + 325mg + 10mg,قرص مغلف,افاميا,cetirizine 5mg+paracetamol 325mg+phenylephrine 10mg / c-tab,coated-tab,بيانات مكتملة
2317,Omega3Vit,omega3 + vit A + ascorbic Acid + vit D + vit E,1225mg + 0.4mg + 25mg + 0.0025mg + 1.5mg,معلق,افاميا,omega3 1225mg+vit A 0.4mg+ascorbic Acid 25mg+vit D 0.0025mg+vit E 1.5mg / 5ml,susp,بيانات مكتملة
2318,Omega Vit,omega3 + vit A + ascorbic Acid + vit D + vit E 1.5mg / sachet,1225mg + 0.4mg + 25mg + 0.0025mg + ,شراب جرعة واحدة,افاميا,omega3 1225mg+vit A 0.4mg+ascorbic Acid 25mg+vit D 0.0025mg+vit E 1.5mg / sachet,1-dose syrup,بيانات مكتملة
2319,Oratrizol 10,clotrimazole 10mg / loz,,مصاصة,افاميا,clotrimazole 10mg / loz,loz,بيانات مكتملة
2320,Osteobrex 100,celecoxib,100mg,كبسولة,افاميا,celecoxib 100mg / cap,cap,بيانات مكتملة
2321,Osteobrex 200,celecoxib,200mg,كبسولة,افاميا,celecoxib 200mg / cap,cap,بيانات مكتملة
2322,Oxivit,betacarotene + ascorbic Acid + vit E, +  + ,قرص مغلف,افاميا,betacarotene +ascorbic Acid +vit E / c-tab,coated-tab,بيانات مكتملة
2323,Panthenol 1%,dexpanthenol,1%,كريم,افاميا,dexpanthenol 1%,cream,بيانات مكتملة
2324,Panthenol 2%,dexpanthenol,2%,كريم,افاميا,dexpanthenol 2%,cream,بيانات مكتملة
2325,Panthenol 5%,dexpanthenol,5%,كريم,افاميا,dexpanthenol 5%,cream,بيانات مكتملة
2326,Panthenol E,dexpanthenol + vit E, + ,كريم,افاميا,dexpanthenol +vit E,cream,بيانات مكتملة
2327,Paracetamol 100,paracetamol 100mg / ml,,قطرات فموية,افاميا,paracetamol 100mg / ml,oral-drops,بيانات مكتملة
2328,Paracetamol 1000,paracetamol,1000mg,قرص,افاميا,paracetamol 1000mg / tab,tab,بيانات مكتملة
2329,Paracetamol 120,paracetamol,120mg,شراب,افاميا,paracetamol 120mg / 5ml,syrup,بيانات مكتملة
2330,Paracetamol 160,paracetamol,160mg,شراب,افاميا,paracetamol 160mg / 5ml,syrup,بيانات مكتملة
2331,Paracetamol 200,paracetamol,200mg,شراب,افاميا,paracetamol 200mg / 5ml,syrup,بيانات مكتملة
2332,Paracetamol Advance 500,paracetamol,500mg,قرص مغلف,افاميا,paracetamol 500mg / tab,coated-tab,بيانات مكتملة
2333,Paracetamol Night,diphenhydramine + paracetamol,25mg + 500mg,قرص مغلف,افاميا,diphenhydramine 25mg+paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
2334,Penifloxam 250,amoxicillin + flucloxacillin,125mg + 125mg,dry-syrup,افاميا,amoxicillin 125mg+flucloxacillin 125mg / 5ml,dry-syrup,بيانات مكتملة
2335,Penifloxam 500,amoxicillin + flucloxacillin,250mg + 250mg,كبسولة,افاميا,amoxicillin 250mg+flucloxacillin 250mg / cap,cap,بيانات مكتملة
2336,Polaron 2,dexchlorpheniramine,2mg,شراب,افاميا,dexchlorpheniramine 2mg / 5ml,syrup,بيانات مكتملة
2337,Potassium Chloride 10%,potassium Chloride,10%,شراب,افاميا,potassium Chloride 10%,syrup,بيانات مكتملة
2338,Potassium Chloride 20%,potassium Chloride,20%,شراب,افاميا,potassium Chloride 20%,syrup,بيانات مكتملة
